HARNESS_READY port=5103 data_dir=C:\Users\Laptop\AppData\Local\Temp\pds_p6_iso\PythonDiskScanner snapshot_dir=C:\Users\Laptop\AppData\Local\Temp\pds_p6_iso\PythonDiskScanner\snapshots current=C:\Users\Laptop\AppData\Local\Temp\pds_p6_iso\PythonDiskScanner\snapshots\D_20260908_190000_explicit_3f2a1c9d.snap.gz root=D:\ rows=5 guid=3f2a1c9d-0000-4000-8000-00000000f1x7 roots_mode=real
 * Serving Flask app 'app'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5103
Press CTRL+C to quit
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/router.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/onboarding.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/storage.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/pages/workspace.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/snapshot-mini.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/drives.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/topbar.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/nav-dots.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/scan.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/pages/snapshots.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/pages/compare.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/settings.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/modals.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/feedback.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/components/palette-cmd.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/keyboard.js HTTP/1.1" 200 -
127.0.0.1 - - [11/Sep/2026 08:09:02] "GET /static/js/app/icons.js HTTP/1.1" 200 -
